,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,weightp,scenecut,rc_lookahead,mbtree,aq-mode
video_644,-0.13,0.04,-0.1,-0.06,-0.07,-0.31,-0.02,-0.06,0.07,-0.18,-0.08,-0.04,-0.03,-0.15,0.11,0.01,-0.33,0.07,-0.01,0.1,-0.3,-0.14
video_645,-0.11,0.03,-0.08,-0.04,-0.08,-0.29,-0.02,-0.05,0.08,-0.13,-0.07,-0.05,-0.02,-0.11,0.09,-0.0,-0.27,0.04,-0.01,0.09,-0.45,-0.14
video_646,-0.12,0.02,-0.07,-0.03,-0.05,-0.28,-0.02,-0.04,0.05,-0.15,-0.05,-0.02,-0.03,-0.13,0.15,0.0,-0.32,0.04,-0.03,0.08,-0.42,-0.1
video_647,-0.21,0.02,-0.05,0.02,-0.09,-0.34,0.01,-0.06,0.11,-0.15,-0.07,-0.07,-0.08,-0.11,0.15,-0.04,-0.35,0.01,-0.01,0.06,0.04,-0.33
video_648,-0.16,0.07,-0.1,-0.06,-0.06,-0.31,-0.03,-0.05,0.09,-0.16,-0.08,-0.0,-0.06,-0.12,0.12,-0.01,-0.32,0.04,-0.0,0.06,0.19,-0.47
video_649,-0.26,0.02,-0.08,-0.06,-0.05,-0.34,0.02,-0.05,0.09,-0.11,-0.05,-0.04,-0.03,0.04,0.03,-0.02,-0.04,0.01,0.04,0.02,0.51,-0.73
video_650,-0.1,0.08,-0.09,-0.06,-0.05,-0.35,-0.03,-0.05,0.08,-0.2,-0.08,-0.01,-0.07,-0.05,0.17,-0.02,-0.3,0.04,-0.0,0.05,0.28,-0.55
video_651,-0.49,0.02,-0.11,-0.05,-0.11,-0.35,0.05,-0.08,0.18,-0.13,-0.05,-0.09,0.0,-0.15,0.11,0.02,-0.1,0.03,-0.03,0.06,-0.47,0.25
video_652,-0.15,0.04,-0.07,-0.02,-0.08,-0.36,0.02,-0.05,0.09,-0.16,-0.09,-0.06,-0.06,0.11,0.13,-0.04,-0.17,-0.02,0.0,0.04,0.13,-0.64
video_653,-0.12,0.04,-0.09,-0.06,-0.07,-0.31,-0.02,-0.04,0.09,-0.19,-0.08,-0.0,-0.06,-0.09,0.18,0.0,-0.32,0.04,0.01,0.07,-0.14,-0.34
video_654,-0.15,0.01,-0.07,-0.03,-0.07,-0.36,0.0,-0.04,0.06,-0.17,-0.07,-0.02,-0.07,-0.02,0.17,-0.02,-0.2,0.03,-0.0,0.03,0.27,-0.62
video_655,-0.16,-0.01,-0.07,0.03,-0.07,-0.24,0.05,-0.06,0.16,-0.1,-0.06,-0.21,-0.11,-0.19,0.16,0.02,-0.24,-0.03,-0.02,0.05,-0.6,0.2
video_656,-0.25,0.03,-0.1,-0.05,-0.08,-0.41,0.02,-0.07,0.13,-0.18,-0.06,-0.08,-0.03,-0.15,0.12,0.0,-0.24,0.01,-0.02,0.06,-0.12,-0.17
video_657,-0.15,0.07,-0.1,-0.04,-0.09,-0.38,0.01,-0.06,0.16,-0.12,-0.08,-0.09,-0.11,-0.11,0.19,0.01,-0.32,0.0,-0.0,0.05,-0.02,-0.35
video_658,-0.26,0.02,-0.08,-0.04,-0.08,-0.25,0.01,-0.05,0.08,-0.12,-0.06,-0.04,-0.04,-0.16,0.11,-0.01,-0.21,0.02,-0.01,0.04,-0.27,-0.24
video_659,-0.2,0.11,-0.08,-0.03,-0.06,-0.2,-0.06,-0.05,-0.03,-0.22,-0.13,0.02,-0.1,-0.04,0.27,-0.01,-0.48,0.01,0.01,0.04,-0.36,0.21
video_660,-0.28,0.01,-0.07,-0.03,-0.07,-0.29,0.0,-0.05,0.11,-0.16,-0.05,-0.07,-0.06,-0.1,0.0,-0.02,-0.22,0.04,0.01,0.07,0.28,-0.49
video_661,-0.28,0.01,-0.09,-0.04,-0.08,-0.34,0.01,-0.06,0.12,-0.17,-0.06,-0.09,-0.05,-0.09,0.09,-0.0,-0.25,0.02,-0.02,0.06,0.0,-0.31
video_662,-0.25,0.06,-0.1,-0.06,-0.05,-0.35,-0.01,-0.05,0.11,-0.17,-0.05,-0.04,-0.04,-0.09,0.07,-0.01,-0.21,0.05,0.0,0.06,0.36,-0.54
video_663,-0.18,0.07,-0.09,-0.06,-0.05,-0.33,-0.02,-0.05,0.1,-0.16,-0.05,-0.03,-0.04,-0.07,0.08,-0.02,-0.22,0.04,0.01,0.05,0.36,-0.6
video_664,-0.22,0.04,-0.07,-0.04,-0.06,-0.29,0.0,-0.04,0.07,-0.13,-0.05,-0.03,-0.03,-0.12,0.1,-0.01,-0.19,0.01,-0.01,0.03,0.01,-0.5
video_665,-0.48,-0.02,-0.04,0.02,-0.06,-0.2,0.01,-0.07,0.11,-0.17,-0.03,-0.11,-0.0,0.01,-0.02,-0.03,-0.08,0.0,-0.01,0.03,0.17,-0.54
video_666,-0.27,0.05,-0.1,-0.06,-0.07,-0.33,-0.01,-0.05,0.08,-0.17,-0.09,0.01,-0.06,-0.12,0.12,0.01,-0.32,0.05,-0.01,0.07,0.06,-0.28
video_667,-0.21,-0.0,-0.03,0.01,-0.09,-0.18,-0.01,-0.02,0.04,-0.12,-0.06,-0.07,-0.05,0.12,0.15,-0.05,-0.16,0.01,0.01,0.05,0.06,-0.77
video_668,-0.2,0.06,-0.08,-0.04,-0.09,-0.38,-0.01,-0.05,0.12,-0.16,-0.08,-0.04,-0.1,-0.04,0.21,-0.03,-0.28,0.01,0.01,0.04,0.21,-0.47
video_669,-0.07,0.04,-0.07,0.01,-0.09,-0.28,0.01,-0.06,0.1,-0.12,-0.08,-0.07,-0.1,-0.18,0.17,0.01,-0.37,0.02,0.02,0.08,-0.15,-0.34
video_670,-0.08,0.07,-0.09,-0.06,-0.04,-0.35,-0.02,-0.04,0.08,-0.19,-0.08,-0.03,-0.07,-0.02,0.15,-0.02,-0.28,0.03,-0.0,0.05,0.33,-0.59
video_671,-0.27,0.02,-0.08,-0.04,-0.07,-0.39,0.01,-0.06,0.1,-0.19,-0.07,-0.04,-0.08,-0.1,0.14,-0.01,-0.25,0.02,-0.01,0.05,0.28,-0.39
video_672,-0.27,0.06,-0.05,0.0,-0.05,-0.3,0.03,-0.04,0.06,-0.16,-0.06,0.01,-0.1,-0.16,0.16,-0.04,-0.21,0.08,-0.0,0.0,0.61,-0.55
video_673,-0.17,0.01,-0.09,-0.05,-0.09,-0.3,-0.03,-0.05,0.14,-0.12,-0.08,-0.06,-0.02,-0.05,0.11,-0.0,-0.32,0.02,-0.02,0.11,-0.45,0.06
video_674,-0.16,0.06,-0.11,-0.06,-0.06,-0.36,-0.01,-0.06,0.1,-0.2,-0.07,-0.02,-0.06,-0.13,0.13,-0.0,-0.31,0.05,-0.01,0.07,0.33,-0.44
video_675,-0.46,0.03,-0.12,-0.07,-0.08,-0.38,0.03,-0.08,0.17,-0.13,-0.07,-0.07,0.01,-0.05,0.12,0.03,-0.09,0.02,-0.0,0.06,-0.46,0.03
video_676,-0.3,0.04,-0.14,-0.1,-0.07,-0.36,0.01,-0.08,0.11,-0.19,-0.08,0.0,-0.01,-0.08,0.23,0.05,-0.17,0.06,-0.0,0.07,-0.21,-0.29
video_677,-0.32,-0.03,-0.07,-0.02,-0.11,-0.31,0.04,-0.05,0.17,-0.11,-0.05,-0.11,-0.05,-0.08,0.08,-0.02,-0.12,-0.01,0.02,0.02,-0.01,-0.48
video_678,-0.19,-0.03,-0.04,-0.03,-0.07,-0.22,0.0,-0.03,0.15,-0.16,-0.06,-0.09,-0.1,0.09,0.05,-0.04,-0.1,-0.0,0.04,0.01,0.35,-0.8
video_679,-0.13,0.06,-0.08,-0.06,-0.01,-0.28,-0.06,-0.05,-0.01,-0.18,-0.05,-0.01,-0.05,-0.19,0.17,0.0,-0.48,0.06,-0.08,0.11,-0.15,0.09
video_680,-0.41,-0.02,-0.06,-0.02,-0.09,-0.35,0.03,-0.05,0.09,-0.12,-0.05,-0.06,-0.04,-0.07,0.09,-0.01,-0.1,-0.0,0.0,0.02,0.02,-0.39
video_681,-0.18,0.03,-0.05,-0.02,-0.06,-0.25,0.01,-0.03,0.08,-0.11,-0.05,0.0,-0.03,-0.08,0.05,-0.03,-0.15,0.01,0.01,0.02,0.24,-0.68
video_682,-0.1,0.05,-0.07,-0.04,-0.05,-0.29,-0.01,-0.04,0.11,-0.13,-0.06,-0.02,-0.08,0.0,0.11,-0.04,-0.19,0.01,0.01,0.02,0.58,-0.71
video_683,-0.21,-0.02,-0.04,0.0,-0.04,-0.12,0.03,-0.04,0.12,-0.05,-0.04,-0.14,-0.05,-0.08,0.07,0.01,-0.08,-0.02,-0.01,0.03,-0.9,0.56
video_684,-0.48,-0.03,-0.06,-0.03,-0.01,0.05,-0.0,-0.04,0.1,-0.04,-0.01,-0.06,0.0,-0.02,-0.09,0.06,0.15,-0.04,0.01,0.07,-0.9,0.59
video_685,-0.1,0.06,-0.11,-0.05,-0.07,-0.33,-0.01,-0.06,0.07,-0.19,-0.08,-0.02,-0.06,-0.18,0.18,0.02,-0.36,0.07,-0.02,0.08,-0.15,-0.23
video_686,-0.2,0.06,-0.1,-0.08,-0.05,-0.4,-0.02,-0.04,0.07,-0.2,-0.09,-0.02,-0.04,0.0,0.14,-0.02,-0.19,0.08,0.01,0.05,0.47,-0.59
video_687,-0.6,0.0,-0.05,-0.02,-0.1,-0.25,0.04,-0.04,0.05,-0.09,-0.04,0.02,0.06,-0.01,-0.0,-0.02,0.01,-0.0,0.05,0.01,0.25,-0.47
video_688,-0.72,-0.01,-0.06,-0.04,-0.13,-0.33,0.04,-0.06,0.14,-0.18,-0.09,-0.02,0.0,-0.1,0.15,0.01,-0.17,0.07,0.05,0.06,-0.06,0.22
video_689,-0.07,0.09,-0.09,-0.03,-0.07,-0.32,-0.02,-0.05,0.13,-0.16,-0.08,-0.01,-0.12,-0.08,0.14,-0.01,-0.36,0.02,0.01,0.05,0.35,-0.53
video_690,-0.31,0.03,-0.05,-0.0,-0.08,-0.28,-0.01,-0.05,0.13,-0.16,-0.1,-0.08,-0.13,0.06,0.09,-0.06,-0.32,0.0,0.02,0.09,0.34,-0.52
video_691,-0.13,0.07,-0.11,-0.07,-0.06,-0.39,-0.03,-0.03,0.06,-0.19,-0.1,0.01,-0.08,-0.08,0.06,0.02,-0.34,0.04,-0.01,0.07,-0.06,-0.17
video_692,-0.09,-0.04,-0.08,-0.06,-0.08,-0.05,0.02,-0.04,0.16,-0.04,-0.1,-0.16,-0.04,0.01,-0.18,0.0,0.03,0.0,0.03,0.08,-0.9,0.48
video_693,-0.24,-0.04,-0.04,0.03,-0.12,-0.37,0.04,-0.04,0.11,-0.09,-0.1,-0.04,-0.05,0.2,0.15,-0.05,0.01,-0.06,0.04,-0.01,0.18,-0.73
video_694,-0.13,0.03,-0.05,0.01,-0.1,-0.25,-0.01,-0.04,0.09,-0.14,-0.08,-0.07,-0.06,0.0,0.14,-0.04,-0.33,0.02,0.01,0.09,0.05,-0.58
video_695,-0.14,0.03,-0.04,0.0,-0.11,-0.33,0.0,-0.04,0.06,-0.1,-0.11,-0.03,-0.04,0.07,0.19,-0.03,-0.29,-0.05,-0.01,0.04,-0.36,-0.22
video_696,-0.28,0.01,-0.08,-0.02,-0.08,-0.31,0.01,-0.06,0.02,-0.16,-0.06,-0.15,-0.06,-0.2,0.18,0.0,-0.3,0.02,0.01,0.04,-0.21,-0.01
video_697,-0.09,-0.05,-0.05,-0.02,-0.12,-0.32,0.01,-0.01,0.13,-0.08,-0.12,-0.06,-0.01,0.17,0.0,0.01,-0.11,-0.08,0.03,0.03,-0.48,-0.29
video_698,-0.39,-0.02,-0.03,0.0,-0.09,-0.28,0.04,-0.04,0.1,-0.1,-0.08,-0.02,-0.04,-0.02,0.02,-0.04,-0.05,0.0,0.04,-0.0,0.56,-0.65
video_699,-0.12,0.01,-0.14,-0.12,-0.05,-0.01,-0.02,-0.07,0.09,-0.23,-0.02,-0.04,-0.04,-0.21,-0.09,0.08,-0.02,0.19,-0.02,0.15,-0.05,-0.55
video_700,-0.11,0.03,-0.05,-0.02,-0.06,-0.23,0.0,-0.03,0.05,-0.11,-0.06,-0.01,-0.04,-0.05,0.13,-0.01,-0.18,-0.0,-0.0,0.02,-0.28,-0.51
video_701,-0.14,-0.03,-0.03,0.04,-0.15,-0.33,0.04,-0.03,0.12,-0.07,-0.11,-0.04,-0.07,0.18,0.17,-0.03,-0.09,-0.06,0.03,0.01,-0.47,-0.32
video_702,-0.16,0.04,-0.03,-0.01,-0.02,-0.2,-0.07,-0.03,-0.03,-0.1,-0.04,-0.06,-0.11,-0.21,0.1,-0.02,-0.4,0.04,-0.02,0.13,-0.21,-0.15
video_703,-0.1,0.07,-0.12,-0.07,-0.07,-0.39,-0.02,-0.06,0.08,-0.23,-0.09,-0.02,-0.09,-0.14,0.21,0.02,-0.37,0.08,-0.03,0.09,-0.07,-0.19
video_704,-0.35,-0.13,-0.03,-0.02,-0.1,-0.18,0.03,-0.03,0.08,-0.09,-0.04,-0.18,-0.04,-0.01,-0.01,-0.0,-0.0,-0.01,0.05,0.02,-0.09,-0.62
video_705,-0.29,-0.07,-0.03,-0.0,-0.04,-0.22,0.02,-0.02,0.1,-0.16,-0.02,-0.1,-0.04,0.04,-0.01,-0.04,0.0,-0.03,0.04,-0.0,0.57,-0.75
video_706,-0.14,0.03,-0.09,-0.05,-0.08,-0.37,-0.0,-0.05,0.11,-0.18,-0.08,-0.03,-0.07,-0.13,0.2,-0.01,-0.3,0.04,-0.02,0.06,-0.22,-0.2
video_707,-0.2,-0.01,-0.07,-0.05,-0.06,-0.3,-0.0,-0.04,0.05,-0.13,-0.07,-0.05,-0.03,0.11,-0.02,-0.0,-0.09,-0.05,0.02,0.03,-0.23,-0.42
video_708,-0.15,0.06,-0.09,-0.05,-0.07,-0.4,0.01,-0.04,0.07,-0.17,-0.07,0.01,-0.03,-0.11,0.09,-0.01,-0.27,0.04,-0.01,0.05,0.02,-0.35
video_709,-0.27,-0.01,-0.03,0.02,-0.11,-0.21,0.02,-0.06,0.02,-0.11,-0.08,-0.04,-0.06,0.11,0.21,-0.06,-0.14,-0.03,0.02,0.04,-0.41,-0.42
video_710,-0.13,0.06,-0.05,-0.02,-0.06,-0.24,-0.01,-0.04,0.1,-0.13,-0.06,-0.04,-0.08,-0.01,0.13,-0.03,-0.24,-0.01,0.02,0.01,0.42,-0.72
video_711,-0.13,0.01,-0.07,-0.03,-0.08,-0.37,0.0,-0.05,0.06,-0.18,-0.11,-0.02,-0.07,0.01,0.13,-0.02,-0.29,-0.01,-0.0,0.05,-0.12,-0.3
video_712,-0.1,0.08,-0.11,-0.07,-0.07,-0.37,-0.03,-0.06,0.1,-0.23,-0.1,-0.01,-0.11,-0.07,0.18,0.0,-0.37,0.06,-0.01,0.08,0.1,-0.34
video_713,-0.1,0.0,-0.05,0.02,-0.07,-0.29,0.01,-0.06,0.14,-0.16,-0.04,-0.19,-0.12,-0.1,0.13,-0.02,-0.28,-0.05,-0.01,0.02,-0.32,-0.14
video_714,-0.43,0.0,-0.07,-0.0,-0.05,-0.31,0.07,-0.08,0.14,-0.13,-0.02,-0.24,-0.04,-0.21,0.05,0.02,-0.12,0.0,-0.03,0.05,-0.22,-0.18
video_715,-0.16,0.06,-0.03,-0.03,-0.02,-0.18,-0.07,-0.02,-0.03,-0.12,-0.04,-0.01,-0.1,-0.24,0.12,-0.02,-0.43,0.06,-0.04,0.11,-0.21,-0.04
video_716,-0.23,0.05,-0.09,-0.04,-0.07,-0.34,0.01,-0.06,0.14,-0.13,-0.06,-0.0,-0.05,-0.15,0.11,-0.0,-0.27,0.05,-0.02,0.04,0.42,-0.49
video_717,-0.15,0.02,-0.08,-0.01,-0.08,-0.37,-0.01,-0.05,0.07,-0.18,-0.1,-0.03,-0.09,-0.1,0.23,-0.01,-0.39,0.0,0.01,0.05,-0.04,-0.26
video_718,-0.56,-0.02,-0.07,-0.02,-0.11,-0.33,0.06,-0.06,0.15,-0.09,-0.05,-0.09,-0.03,0.02,-0.01,-0.01,0.04,-0.02,0.07,0.02,-0.29,-0.21
video_719,-0.5,-0.0,-0.09,-0.04,-0.08,-0.34,0.04,-0.07,0.15,-0.14,-0.06,-0.08,-0.02,-0.06,0.09,0.02,-0.04,-0.01,0.01,0.02,-0.37,-0.11
video_720,0.02,-0.02,-0.0,-0.01,-0.06,0.02,-0.06,0.05,0.12,0.03,-0.08,-0.03,-0.08,0.24,-0.17,-0.02,0.1,-0.13,0.15,0.04,-0.84,0.47
video_721,-0.57,-0.04,-0.07,-0.03,-0.09,-0.18,0.06,-0.08,0.18,-0.06,-0.04,-0.15,-0.04,-0.04,-0.13,0.03,0.06,0.04,0.12,0.06,-0.67,0.18
video_722,-0.09,0.03,-0.07,-0.01,-0.09,-0.32,-0.01,-0.05,0.09,-0.17,-0.11,-0.02,-0.1,-0.05,0.24,-0.03,-0.36,-0.0,0.0,0.04,-0.38,0.01
video_723,-0.41,-0.08,-0.01,0.01,-0.1,-0.3,0.07,-0.02,0.06,-0.22,-0.01,-0.03,0.02,0.15,-0.09,-0.01,0.16,-0.04,0.11,-0.04,0.75,-0.53
video_724,-0.66,-0.05,-0.06,-0.02,-0.08,-0.4,0.1,-0.1,0.22,-0.06,-0.05,-0.17,0.0,0.16,0.09,0.01,0.08,-0.05,0.01,0.01,-0.36,-0.2
video_725,-0.14,-0.05,-0.03,-0.0,-0.04,-0.17,-0.01,-0.05,0.04,-0.13,-0.05,-0.09,-0.04,-0.11,0.12,-0.01,-0.27,0.01,-0.03,0.06,-0.53,-0.14
video_726,-0.43,0.04,-0.14,-0.08,-0.13,-0.4,0.06,-0.09,0.18,-0.19,-0.1,-0.01,-0.06,-0.02,0.19,0.03,-0.14,0.01,0.03,0.06,-0.2,0.0
video_727,-0.24,-0.04,-0.05,-0.03,-0.05,-0.22,-0.02,-0.05,0.04,-0.17,-0.08,-0.1,-0.05,-0.03,0.11,-0.02,-0.24,0.01,-0.02,0.06,-0.15,-0.43
video_728,-0.2,0.1,-0.16,-0.11,-0.08,-0.45,-0.0,-0.08,0.13,-0.23,-0.09,-0.03,-0.02,-0.15,0.2,0.05,-0.29,0.06,-0.04,0.09,-0.09,-0.06
video_729,-0.34,-0.01,-0.06,-0.04,-0.07,-0.06,0.02,-0.03,0.21,-0.03,-0.05,-0.05,-0.03,-0.01,-0.14,0.03,0.04,0.04,0.14,0.07,-0.78,0.79
video_730,-0.38,0.02,-0.1,-0.06,-0.07,-0.38,0.05,-0.07,0.14,-0.14,-0.05,-0.08,-0.03,0.04,0.01,-0.01,-0.02,-0.02,0.03,0.02,0.37,-0.54
video_731,-0.1,0.09,-0.12,-0.07,-0.07,-0.43,-0.02,-0.06,0.08,-0.24,-0.1,0.0,-0.08,-0.11,0.23,0.01,-0.39,0.05,-0.01,0.07,0.15,-0.28
video_732,-0.27,-0.13,-0.02,-0.0,-0.08,-0.21,0.0,-0.02,-0.01,-0.07,-0.14,-0.03,-0.03,0.07,0.15,-0.02,-0.11,-0.04,0.0,0.01,-0.48,-0.28
video_733,-0.23,-0.01,-0.04,-0.02,-0.05,-0.22,0.04,-0.02,0.14,-0.06,-0.02,-0.02,0.0,0.03,-0.12,-0.02,0.07,0.0,0.09,-0.0,0.94,-0.6
video_734,-0.3,0.05,-0.11,-0.06,-0.07,-0.37,0.01,-0.07,0.14,-0.18,-0.06,-0.04,-0.04,-0.05,0.07,-0.02,-0.19,0.03,0.02,0.04,0.45,-0.49
video_735,-0.27,-0.02,-0.06,0.0,-0.06,-0.17,0.08,-0.06,0.14,-0.05,-0.02,-0.18,-0.04,-0.21,0.05,0.01,0.0,-0.0,-0.04,0.03,-0.81,0.67
video_736,-0.18,0.08,-0.13,-0.08,-0.07,-0.38,-0.02,-0.07,0.12,-0.23,-0.08,-0.01,-0.05,-0.12,0.12,0.01,-0.33,0.09,-0.01,0.09,0.31,-0.35
video_737,-0.25,0.0,-0.07,0.0,-0.06,-0.16,0.06,-0.07,0.18,-0.07,-0.01,-0.2,-0.02,-0.22,0.05,0.02,-0.04,-0.02,-0.05,0.03,-0.73,0.79
video_738,-0.51,-0.07,-0.03,-0.0,-0.06,-0.2,0.03,-0.04,0.09,-0.08,-0.04,-0.07,0.0,0.01,0.05,0.01,-0.0,-0.01,0.03,0.01,-0.75,0.26
video_739,-0.08,0.09,-0.12,-0.09,-0.06,-0.41,-0.04,-0.06,0.08,-0.26,-0.1,-0.01,-0.12,-0.05,0.23,0.0,-0.37,0.07,-0.02,0.1,0.18,-0.36
video_740,-0.56,-0.01,-0.06,-0.05,-0.12,-0.35,0.04,-0.07,0.13,-0.1,-0.04,-0.02,-0.03,0.06,-0.02,-0.02,0.02,0.02,0.1,0.01,0.53,-0.44
video_741,-0.54,-0.01,-0.08,-0.04,-0.07,-0.38,0.05,-0.08,0.15,-0.16,-0.05,-0.04,-0.0,-0.02,0.12,0.01,-0.03,0.0,-0.02,0.04,-0.43,0.06
video_742,-0.06,-0.07,-0.04,-0.0,-0.04,-0.15,0.0,-0.04,0.04,-0.13,-0.05,-0.07,-0.07,-0.09,0.11,-0.01,-0.26,0.02,-0.02,0.05,-0.37,-0.39
video_743,-0.17,0.04,-0.08,-0.04,-0.06,-0.37,-0.01,-0.05,0.08,-0.17,-0.06,-0.01,-0.05,-0.12,0.14,-0.01,-0.28,0.03,-0.01,0.04,0.0,-0.37
video_744,-0.19,0.0,-0.06,-0.03,-0.07,-0.3,0.03,-0.04,0.12,-0.11,-0.04,-0.07,-0.05,0.03,-0.0,-0.02,-0.02,-0.04,0.04,0.01,0.35,-0.77
video_745,-0.25,0.05,-0.12,-0.06,-0.06,-0.51,0.02,-0.06,0.09,-0.19,-0.1,0.01,-0.02,0.01,0.21,0.0,-0.23,-0.03,0.01,0.01,0.07,-0.28
video_746,-0.17,-0.01,-0.05,-0.03,-0.04,-0.25,0.02,-0.03,0.11,-0.09,-0.03,-0.03,-0.03,0.06,0.0,-0.02,0.03,-0.0,0.02,0.0,0.85,-0.7
video_747,-0.11,-0.04,-0.08,-0.03,-0.06,-0.33,-0.03,-0.04,0.07,-0.19,-0.07,0.01,-0.08,-0.07,0.21,-0.02,-0.33,0.01,-0.01,0.02,0.18,-0.45
video_748,-0.22,0.05,-0.11,-0.09,-0.07,-0.47,-0.0,-0.06,0.08,-0.21,-0.08,-0.01,-0.04,-0.01,0.21,-0.0,-0.19,0.04,-0.0,0.05,0.21,-0.45
video_749,-0.08,-0.01,-0.03,0.01,-0.06,-0.16,0.0,-0.04,0.05,-0.12,-0.06,-0.1,-0.06,-0.03,0.09,-0.02,-0.2,-0.01,-0.0,0.05,-0.36,-0.49
video_750,-0.48,-0.12,-0.11,0.04,-0.09,0.14,-0.0,-0.05,-0.04,-0.11,-0.07,-0.17,-0.06,-0.17,0.16,0.03,-0.01,-0.03,-0.02,-0.08,-0.28,-0.29
video_751,-0.19,-0.02,-0.07,-0.02,-0.05,-0.29,0.04,-0.05,0.08,-0.14,-0.04,-0.19,-0.04,-0.02,0.03,-0.01,-0.07,-0.04,0.01,0.02,-0.01,-0.62
video_752,-0.61,-0.04,-0.06,-0.03,-0.09,-0.42,0.06,-0.1,0.1,-0.1,-0.03,-0.04,-0.02,0.01,-0.01,-0.01,0.05,0.04,0.05,0.04,0.05,-0.26
video_753,-0.24,0.03,-0.09,-0.03,-0.06,-0.37,0.01,-0.06,0.11,-0.16,-0.07,-0.05,-0.06,-0.11,0.16,0.0,-0.25,0.04,-0.01,0.06,-0.25,-0.23
video_754,-0.2,0.02,-0.07,-0.01,-0.06,-0.35,0.03,-0.05,0.12,-0.13,-0.05,-0.05,-0.07,-0.04,-0.0,-0.03,-0.14,-0.0,0.02,0.01,0.4,-0.64
video_755,-0.47,-0.01,-0.08,-0.04,-0.07,-0.33,0.06,-0.07,0.18,-0.11,-0.03,-0.08,-0.04,0.05,-0.08,-0.0,0.07,0.01,0.07,0.02,0.33,-0.61
video_756,-0.46,-0.02,-0.04,-0.03,-0.07,-0.3,0.03,-0.02,0.07,-0.14,-0.03,0.03,0.02,0.0,0.01,-0.02,0.01,0.02,0.06,0.02,0.85,-0.42
video_757,-0.18,-0.12,-0.04,0.0,-0.05,-0.21,-0.0,-0.04,0.05,-0.14,-0.04,-0.11,-0.07,-0.03,0.06,-0.04,-0.22,-0.02,-0.0,0.05,0.03,-0.55
video_758,-0.09,0.01,-0.03,-0.01,-0.05,-0.16,-0.01,-0.02,0.0,-0.09,-0.07,-0.0,-0.02,-0.03,0.13,-0.01,-0.18,0.01,0.0,0.03,-0.68,-0.17
video_759,-0.44,-0.08,-0.06,-0.02,-0.08,-0.29,0.0,-0.07,0.14,-0.16,-0.04,-0.14,-0.04,-0.09,0.06,-0.03,-0.2,-0.0,-0.02,0.06,-0.04,-0.22
video_760,-0.24,0.04,-0.1,-0.05,-0.06,-0.36,0.0,-0.07,0.1,-0.17,-0.06,-0.07,-0.01,-0.14,0.12,0.02,-0.29,0.02,-0.04,0.07,-0.25,-0.11
video_761,-0.24,-0.01,-0.13,-0.09,-0.01,0.01,-0.01,-0.11,0.18,-0.05,-0.01,-0.07,-0.01,-0.19,-0.07,0.1,0.01,0.14,-0.03,0.12,-0.9,0.23
video_762,-0.12,0.05,-0.08,-0.04,-0.04,-0.27,-0.03,-0.05,0.03,-0.17,-0.03,-0.07,-0.06,-0.2,0.12,0.0,-0.34,0.06,-0.03,0.08,0.14,-0.42
video_763,-0.19,0.04,-0.07,-0.0,-0.06,-0.24,0.04,-0.07,0.13,-0.19,-0.07,-0.24,-0.13,-0.12,0.15,0.0,-0.27,0.01,-0.01,0.07,-0.23,-0.29
video_764,-0.53,-0.04,-0.06,-0.03,-0.05,-0.23,0.07,-0.08,0.15,-0.07,-0.01,-0.15,0.01,-0.02,-0.07,0.03,0.11,0.01,0.01,0.04,-0.73,0.11
video_765,-0.06,0.07,-0.07,-0.04,-0.04,-0.2,-0.03,-0.04,0.08,-0.14,-0.05,-0.07,-0.09,-0.03,0.09,-0.04,-0.25,0.01,0.02,0.02,0.68,-0.67
video_766,-0.37,0.04,-0.11,-0.07,-0.07,-0.43,0.01,-0.06,0.05,-0.17,-0.07,-0.02,-0.01,0.0,0.18,0.01,-0.1,0.03,-0.01,0.04,-0.32,-0.17
video_767,-0.29,-0.03,-0.03,-0.02,-0.08,-0.25,0.03,-0.04,0.04,-0.06,-0.09,-0.1,-0.03,-0.01,0.07,-0.0,-0.02,-0.03,-0.01,0.01,-0.63,-0.13
video_768,-0.26,-0.0,-0.13,-0.09,-0.02,0.02,-0.01,-0.1,0.18,-0.05,-0.01,-0.07,-0.01,-0.2,-0.06,0.09,0.03,0.14,-0.03,0.13,-0.9,0.23
video_769,-0.4,-0.06,-0.03,-0.0,-0.03,-0.19,0.04,-0.06,0.06,-0.07,-0.01,-0.17,-0.01,-0.11,0.01,0.01,-0.04,-0.01,-0.01,0.01,-0.74,0.29
video_770,-0.2,0.03,-0.04,-0.05,-0.05,-0.24,-0.05,-0.05,-0.03,-0.1,-0.1,-0.05,-0.03,-0.17,0.13,0.01,-0.33,0.05,-0.05,0.1,-0.37,-0.06
video_771,-0.2,0.01,0.03,-0.06,-0.12,-0.14,-0.02,-0.07,-0.06,-0.06,-0.34,-0.1,-0.05,0.17,0.13,-0.0,-0.22,-0.06,-0.05,-0.0,-0.25,-0.25
video_772,-0.47,-0.02,-0.1,-0.04,-0.07,-0.31,0.07,-0.07,0.16,-0.15,-0.06,-0.07,-0.03,0.02,0.02,0.01,0.06,-0.02,0.03,0.02,-0.19,-0.34
